Year,Id,Link_ID,Active,Link_Info,From_Core,To_Core,Euc_Dist,CW_Dist,LCP_Length,Shape_Length,cw_to_Euc_Dist_Ratio,cwd_to_Path_Length_Ratio,Current_Flow_Centrality,Effective_Resistance,cwd_to_Eff_Resist_Ratio
2017,0,359,1,"""Connects_cores""",159,178,6691,743834.13,8250,8250.214229,111.1699982,90.16000366,-1,88273.20313,8.42650032
2017,0,360,1,"""Connects_cores""",162,163,1909,745450.13,2449,2449.188278,390.4899902,304.3900146,-1,76489,9.745849609
2017,0,361,1,"""Connects_cores""",162,171,2698,883366.63,4451,4451.026059,327.4200134,198.4600067,-1,138600,6.373519897
2017,0,362,1,"""Connects_cores""",163,165,4220,888741.81,5531,5531.02611,210.6000061,160.6799927,-1,62956.69922,14.11670017
2017,0,363,1,"""Connects_cores""",163,170,1071,258026.25,2495,2495.513091,240.9199982,103.4199982,-1,35639.60156,7.239870071
2017,0,364,1,"""Connects_cores""",163,171,2111,841359.56,4562,4562.863679,398.5599976,184.4299927,-1,58995.10156,14.26150036
2017,0,365,1,"""Connects_cores""",165,170,3957,721533,4879,4879.18842,182.3399963,147.8899994,-1,67371.10156,10.70979977
2017,0,367,1,"""Connects_cores""",165,175,803,310311.31,1461,1461.837599,386.4400024,212.3999939,-1,35339.30078,8.780900002
2017,0,369,1,"""Connects_cores""",166,169,1089,15159.03,1573,1573.675319,13.92000008,9.640000343,-1,2154.709961,7.035299778
2017,0,370,1,"""Connects_cores""",166,176,1642,33952.39,2113,2113.67533,20.68000031,16.06999969,-1,3163.860107,10.73130035
2017,0,372,1,"""Connects_cores""",167,171,1877,527257.38,3482,3482.863699,280.8999939,151.4199982,-1,46876.89844,11.24769974
2017,0,373,1,"""Connects_cores""",167,172,970,126555.75,5326,5326.538947,130.4700012,23.76000023,-1,22059.19922,5.737090111
2017,0,374,1,"""Connects_cores""",167,178,3529,91066.13,6136,6136.538899,25.80999947,14.84000015,-1,14261.2002,6.385570049
2017,0,375,1,"""Connects_cores""",169,176,1245,46150.44,3463,3463.675239,37.06999969,13.32999992,-1,3899.48999,11.83500004
2017,0,376,1,"""Connects_cores""",169,183,5222,72669.75,6853,6853.88962,13.92000008,10.60000038,-1,4074.600098,17.83480072
2017,0,377,1,"""Connects_cores""",169,187,6323,86886.3,8427,8427.565039,13.73999977,10.31000042,-1,5261.350098,16.51409912
2017,0,378,1,"""Connects_cores""",169,188,6256,99129.31,8334,8334.915738,15.85000038,11.89000034,-1,8178.259766,12.12110043
2017,0,379,1,"""Connects_cores""",170,171,1335,602034.06,1797,1797.350689,450.9599915,335.019989,-1,59505.69922,10.1171999
2017,0,380,1,"""Connects_cores""",170,179,3249,921110.81,5801,5801.025968,283.5100098,158.7799988,-1,75270.29688,12.23740005
2017,0,381,1,"""Connects_cores""",171,172,1683,515997.16,2765,2765.51302,306.5899963,186.6199951,-1,49911.39844,10.33829975
2017,0,382,1,"""Connects_cores""",171,179,1462,74112.13,1955,1955.51301,50.68999863,37.90999985,-1,16741.59961,4.426819801
2017,0,383,1,"""Connects_cores""",171,189,803,300951.97,1731,1731.837811,374.7799988,173.8600006,-1,34174.60156,8.806300163
2017,0,384,1,"""Connects_cores""",172,178,2449,74906.67,4879,4879.18835,30.59000015,15.35000038,-1,16883.80078,4.436590195
2017,0,386,1,"""Connects_cores""",174,175,816,319680.81,1573,1573.67539,391.769989,203.2299957,-1,33852.39844,9.443369865
2017,0,387,1,"""Connects_cores""",174,180,544,364908.25,1731,1731.83774,670.789978,210.8099976,-1,38377,9.508500099
2017,0,388,1,"""Connects_cores""",174,182,1527,867501.25,2989,2989.188318,568.1099854,290.230011,-1,113370,7.651939869
2017,0,389,1,"""Connects_cores""",174,185,1071,798954.31,1303,1303.67542,745.9899902,613.1699829,-1,127502,6.266230106
2017,0,390,1,"""Connects_cores""",175,179,816,520061.63,1350,1350.00005,637.3300171,385.230011,-1,49555.5,10.49450016
2017,0,391,1,"""Connects_cores""",175,180,606,57369.29,1461,1461.837699,94.66999817,39.27000046,-1,16590.5,3.45795989
2017,0,392,1,"""Connects_cores""",175,185,2112,834924.5,3305,3305.513059,395.3200073,252.6199951,-1,149878,5.570710182
2017,0,393,1,"""Connects_cores""",175,196,6633,1346848.75,7802,7802.863448,203.0500031,172.6300049,-1,180358,7.467619896
2017,0,394,1,"""Connects_cores""",176,178,816,7849.83,1191,1191.837629,9.619999886,6.590000153,-1,994.526001,7.893030167
2017,0,395,1,"""Connects_cores""",176,181,816,146197.42,1843,1843.675289,179.1600037,79.33000183,-1,26855.5,5.44385004
2017,0,396,1,"""Connects_cores""",176,188,1803,116966.74,6583,6583.88975,64.87000275,17.77000046,-1,8650.459961,13.52149963
2017,0,397,1,"""Connects_cores""",177,183,1339,73766.38,1843,1843.67536,55.09000015,40.02999878,-1,7006.799805,10.52779961
2017,0,399,1,"""Connects_cores""",177,187,2310,89958.21,3799,3799.18837,38.93999863,23.68000031,-1,6905.759766,13.02649975
2017,0,400,1,"""Connects_cores""",178,181,749,142130.97,1349,1349.99995,189.7599945,105.3600006,-1,26517.80078,5.359829903
2017,0,403,1,"""Connects_cores""",179,196,7233,1210591.88,8902,8902.051806,167.3699951,135.9900055,-1,167076,7.24574995
2017,0,404,1,"""Connects_cores""",181,188,1339,304405.56,1731,1731.83774,227.3399963,175.8600006,-1,22608.80078,13.46399975
2017,0,405,1,"""Connects_cores""",182,185,816,701218.38,1191,1191.8377,859.3400269,588.7600098,-1,157026,4.465630054
2017,0,406,1,"""Connects_cores""",183,187,657,14278.79,1461,1461.83767,21.72999954,9.770000458,-1,2268.439941,6.294549942
2017,0,408,1,"""Connects_cores""",184,190,2680,23612.87,3594,3594.701307,8.81000042,6.570000172,-1,1476.540039,15.99199963
2017,0,409,1,"""Connects_cores""",184,194,5972,60457.54,8763,8763.077875,10.11999989,6.900000095,-1,2295.550049,26.33690071
2017,0,410,1,"""Connects_cores""",186,188,976,78095.97,2225,2225.513121,80.01999664,35.09999847,-1,13811.90039,5.654240131
2017,0,411,1,"""Connects_cores""",187,188,10959,133873.41,15169,15169.61704,12.22000027,8.829999924,-1,8222.94043,16.28050041
2017,0,412,1,"""Connects_cores""",187,190,1228,54255.23,5214,5214.701298,44.18000031,10.40999985,-1,3972.669922,13.65709972
2017,0,413,1,"""Connects_cores""",188,190,10124,136314.22,12338,12338.59095,13.46000004,11.05000019,-1,5818,23.42970085
2017,0,414,1,"""Connects_cores""",189,196,4017,1175765.38,5168,5168.376639,292.7000122,227.5099945,-1,145087,8.103890419
2017,0,415,1,"""Connects_cores""",190,194,8145,72041.17,10093,10093.88952,8.840000153,7.139999866,-1,2164.689941,33.28010178
2017,0,416,1,"""Connects_cores""",190,205,5228,72641.3,7868,7868.376597,13.89000034,9.229999542,-1,1482.829956,48.98820114
2017,0,417,1,"""Connects_cores""",190,212,12292,99322.09,14097,14097.56498,8.079999924,7.050000191,-1,1689.26001,58.79600143
2017,0,418,1,"""Connects_cores""",192,195,3696,1017933.63,5149,5149.188278,275.4100037,197.6999969,-1,73958,13.76369953
2017,0,419,1,"""Connects_cores""",192,197,3847,709205.25,5037,5037.3506,184.3500061,140.8000031,-1,62853,11.28349972
2017,0,420,1,"""Connects_cores""",192,198,848,245950.88,1461,1461.83757,290.0400085,168.3399963,-1,46186.80078,5.325129986
2017,0,421,1,"""Connects_cores""",192,200,3093,633123.56,4879,4879.188279,204.6999969,129.7700043,-1,72050.39844,8.787240028
2017,0,422,1,"""Connects_cores""",194,202,4542,82854.21,7104,7104.701288,18.23999977,11.65999985,-1,1723.5,48.07329941
2017,0,423,1,"""Connects_cores""",194,205,9447,128574.48,13083,13083.07801,13.60999966,9.829999924,-1,2682.929932,47.92309952
2017,0,424,1,"""Connects_cores""",195,198,616,29713.46,1573,1573.675419,48.24000168,18.88999939,-1,8179.419922,3.63270998
2017,0,425,1,"""Connects_cores""",196,197,4483,939160.06,6564,6564.701377,209.4900055,143.0800018,-1,78971.70313,11.89239979
2017,0,426,1,"""Connects_cores""",197,200,1085,221682.7,2225,2225.51298,204.3200073,99.62999725,-1,40132.80078,5.523729801
2017,0,427,1,"""Connects_cores""",198,200,2079,379198.75,2765,2765.51302,182.3899994,137.1399994,-1,40528.30078,9.356399536
2017,0,428,1,"""Connects_cores""",198,203,1071,114649.96,2607,2607.350499,107.0500031,43.97999954,-1,35918.19922,3.19197011
2017,0,429,1,"""Connects_cores""",198,204,979,312073.72,1731,1731.837669,318.769989,180.2899933,-1,43301.5,7.206999779
2017,0,430,1,"""Connects_cores""",200,204,3844,263734.63,4879,4879.188279,68.61000061,54.06000137,-1,43570.10156,6.053110123
2017,0,431,1,"""Connects_cores""",203,204,581,250286.53,1033,1033.675309,430.7900085,242.2899933,-1,22081,11.3348999
2017,0,432,1,"""Connects_cores""",204,206,1927,213052.94,2495,2495.51295,110.5599976,85.38999939,-1,50198.39844,4.24421978
2017,0,433,1,"""Connects_cores""",205,212,10301,93703.09,13083,13083.0779,9.100000381,7.159999847,-1,1947.180054,48.12239838
2017,0,434,1,"""Connects_cores""",207,210,1940,23431.99,2337,2337.3506,12.07999992,10.02999973,-1,1097.719971,21.34600067
2017,0,435,1,"""Connects_cores""",208,209,1687,165223.09,4404,4404.701329,97.94000244,37.52000046,-1,10590.7998,15.60070038
2017,0,436,1,"""Connects_cores""",208,214,3663,262455.75,4879,4879.18832,71.65000153,53.79000092,-1,17939.30078,14.63020039
2017,0,437,1,"""Connects_cores""",208,217,4953,1096245.38,11891,11891.24031,221.3300018,92.19000244,-1,83129.39844,13.18719959
2017,0,438,1,"""Connects_cores""",209,217,3317,1044552.13,8315,8315.727278,314.9100037,125.6200027,-1,130863,7.982049942
2017,0,439,1,"""Connects_cores""",214,219,5268,1588184.5,9144,9144.915507,301.480011,173.6900024,-1,87364,18.17889977
2017,0,440,1,"""Connects_cores""",219,222,969,465342.56,1303,1303.675279,480.230011,357.1300049,-1,42937.60156,10.83759975
